Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,5177,101057,4961
,,,,,,,,5178,100249,4951
,,,,,,,,5179,94155,4627
,,,,,,,,5180,86759,4226
,,,,,,,,5181,82518,3995
,,,,,,,,5182,77098,3711
,,,,,,,,5183,71258,3413
,,,,,,,,5184,66207,3160
,,,,,,,,5185,63747,3050
,,,,,,,,5186,60102,2859
,,,,,,,,5187,57944,2749
,,,,,,,,5188,56522,2674
,,,,,,,,5189,55846,2633
,,,,,,,,5190,56061,2642
,,,,,,,,5191,56299,2673
,,,,,,,,5192,60486,2883
,,,,,,,,5193,66493,3184
,,,,,,,,5194,73087,3527
,,,,,,,,5195,78797,3831
,,,,,,,,5196,84031,4092
,,,,,,,,5197,88563,4331
,,,,,,,,5198,91102,4469
,,,,,,,,5199,92651,4558
,,,,,,,,5200,93710,4621
,,,,,,,,5201,94166,4659
,,,,,,,,5202,91441,4531
,,,,,,,,5203,90076,4455
,,,,,,,,5204,88093,4346
,,,,,,,,5205,84640,4155
,,,,,,,,5206,78905,3857
,,,,,,,,5207,72877,3545
,,,,,,,,5208,66939,3235
,,,,,,,,5209,61942,2967
,,,,,,,,5210,58196,2767
,,,,,,,,5211,56100,2662
,,,,,,,,5212,54642,2585
,,,,,,,,5213,53743,2534
,,,,,,,,5214,53490,2521
,,,,,,,,5215,53586,2542
,,,,,,,,5216,57569,2742
,,,,,,,,5217,63472,3037
,,,,,,,,5218,69953,3372
,,,,,,,,5219,75764,3680
,,,,,,,,5220,80668,3924
,,,,,,,,5221,84394,4124
,,,,,,,,5222,86830,4256
,,,,,,,,5223,88161,4334
,,,,,,,,5224,88307,4352
,,,,,,,,5225,88219,4362
,,,,,,,,5226,85919,4253
,,,,,,,,5227,85064,4207
,,,,,,,,5228,84044,4147
,,,,,,,,5229,81167,3984
,,,,,,,,5230,75365,3685
,,,,,,,,5231,69024,3359
,,,,,,,,5232,63053,3048
,,,,,,,,5233,57087,2713
,,,,,,,,5234,54523,2574
,,,,,,,,5235,53228,2503
,,,,,,,,5236,53349,2502
,,,,,,,,5237,54764,2563
,,,,,,,,5238,57589,2695
,,,,,,,,5239,59838,2828
,,,,,,,,5240,64612,3073
,,,,,,,,5241,69642,3316
,,,,,,,,5242,74817,3564
,,,,,,,,5243,80110,3838
,,,,,,,,5244,85531,4107
,,,,,,,,5245,90311,4349
,,,,,,,,5246,93088,4493
,,,,,,,,5247,95679,4634
,,,,,,,,5248,98009,4774
,,,,,,,,5249,99411,4872
,,,,,,,,5250,99196,4888
,,,,,,,,5251,93749,4596
,,,,,,,,5252,86899,4222
,,,,,,,,5253,82343,3979
,,,,,,,,5254,75814,3644
,,,,,,,,5255,69160,3309
,,,,,,,,5256,63780,3040
,,,,,,,,5257,59889,2840
,,,,,,,,5258,57155,2698
,,,,,,,,5259,55325,2601
,,,,,,,,5260,54969,2579
,,,,,,,,5261,56089,2626
,,,,,,,,5262,58767,2751
,,,,,,,,5263,60935,2881
,,,,,,,,5264,65889,3133
,,,,,,,,5265,71245,3392
,,,,,,,,5266,76971,3667
,,,,,,,,5267,82945,3973
,,,,,,,,5268,88626,4255
,,,,,,,,5269,93189,4488
,,,,,,,,5270,95424,4607
,,,,,,,,5271,96460,4675
,,,,,,,,5272,98260,4790
,,,,,,,,5273,99285,4872
,,,,,,,,5274,99093,4890
,,,,,,,,5275,93361,4583
,,,,,,,,5276,86464,4206
,,,,,,,,5277,82088,3971
,,,,,,,,5278,75558,3636
,,,,,,,,5279,68887,3300
,,,,,,,,5280,63586,3034
,,,,,,,,5281,59793,2835
,,,,,,,,5282,57164,2698
,,,,,,,,5283,55300,2599
,,,,,,,,5284,54922,2576
,,,,,,,,5285,56273,2633
,,,,,,,,5286,59019,2762
,,,,,,,,5287,61140,2890
,,,,,,,,5288,65595,3120
,,,,,,,,5289,70374,3350
,,,,,,,,5290,74447,3547
,,,,,,,,5291,78251,3752
,,,,,,,,5292,82465,3964
,,,,,,,,5293,86319,4162
,,,,,,,,5294,88465,4276
,,,,,,,,5295,90338,4383
,,,,,,,,5296,92772,4527
,,,,,,,,5297,94735,4649
,,,,,,,,5298,94749,4674
,,,,,,,,5299,89725,4401
,,,,,,,,5300,83101,4039
,,,,,,,,5301,78958,3816
,,,,,,,,5302,73075,3513
,,,,,,,,5303,66584,3187
,,,,,,,,5304,61395,2929
,,,,,,,,5305,57481,2728
,,,,,,,,5306,54912,2593
,,,,,,,,5307,53201,2502
,,,,,,,,5308,53014,2488
,,,,,,,,5309,54369,2545
,,,,,,,,5310,57428,2688
,,,,,,,,5311,59555,2816
,,,,,,,,5312,64567,3071
,,,,,,,,5313,70079,3337
,,,,,,,,5314,75342,3590
,,,,,,,,5315,80923,3878
,,,,,,,,5316,86673,4163
,,,,,,,,5317,91743,4420
,,,,,,,,5318,94890,4582
,,,,,,,,5319,97491,4724
,,,,,,,,5320,100440,4896
,,,,,,,,5321,102388,5021
,,,,,,,,5322,102361,5048
,,,,,,,,5323,96528,4735
,,,,,,,,5324,89458,4349
,,,,,,,,5325,84597,4090
,,,,,,,,5326,78085,3755
,,,,,,,,5327,71181,3408
,,,,,,,,5328,65643,3131
,,,,,,,,5329,61662,2924
,,,,,,,,5330,58683,2769
,,,,,,,,5331,56667,2662
,,,,,,,,5332,56073,2629
,,,,,,,,5333,56988,2666
,,,,,,,,5334,59382,2778
,,,,,,,,5335,61088,2887
,,,,,,,,5336,65792,3129
,,,,,,,,5337,70792,3371
,,,,,,,,5338,75454,3596
,,,,,,,,5339,80600,3864
,,,,,,,,5340,86058,4135
,,,,,,,,5341,90760,4374
,,,,,,,,5342,93628,4524
,,,,,,,,5343,95578,4635
,,,,,,,,5344,97750,4769
,,,,,,,,5345,98217,4823
,,,,,,,,5346,95677,4727
,,,,,,,,5347,88661,4358
,,,,,,,,5348,81166,3954
,,,,,,,,5349,76444,3703
,,,,,,,,5350,70791,3410
,,,,,,,,5351,64733,3103
,,,,,,,,5352,59852,2860
,,,,,,,,5353,57356,2748
,,,,,,,,5354,54130,2578
,,,,,,,,5355,52285,2484
,,,,,,,,5356,51141,2422
,,,,,,,,5357,50794,2397
,,,,,,,,5358,51434,2427
,,,,,,,,5359,51936,2469
,,,,,,,,5360,55804,2665
,,,,,,,,5361,61311,2942
,,,,,,,,5362,68060,3292
,,,,,,,,5363,74379,3624
,,,,,,,,5364,80522,3929
,,,,,,,,5365,85913,4208
,,,,,,,,5366,89299,4386
,,,,,,,,5367,91412,4501
,,,,,,,,5368,92727,4576
,,,,,,,,5369,93239,4614
,,,,,,,,5370,90521,4482
,,,,,,,,5371,89085,4401
,,,,,,,,5372,87125,4295
,,,,,,,,5373,82976,4071
,,,,,,,,5374,77206,3773
,,,,,,,,5375,71000,3454
,,,,,,,,5376,64914,3138
,,,,,,,,5377,59772,2866
,,,,,,,,5378,55978,2664
,,,,,,,,5379,54066,2567
,,,,,,,,5380,52794,2500
,,,,,,,,5381,52027,2455
,,,,,,,,5382,52198,2462
,,,,,,,,5383,52275,2482
,,,,,,,,5384,55819,2661
,,,,,,,,5385,61572,2949
,,,,,,,,5386,68459,3305
,,,,,,,,5387,75065,3651
,,,,,,,,5388,81741,3980
,,,,,,,,5389,87518,4279
,,,,,,,,5390,90873,4456
,,,,,,,,5391,92782,4562
,,,,,,,,5392,94239,4645
,,,,,,,,5393,94810,4690
,,,,,,,,5394,91346,4527
,,,,,,,,5395,89496,4431
,,,,,,,,5396,87978,4346
,,,,,,,,5397,84185,4137
,,,,,,,,5398,78034,3819
,,,,,,,,5399,71443,3480
,,,,,,,,5400,65598,3174
,,,,,,,,5401,59627,2835
,,,,,,,,5402,57217,2703
,,,,,,,,5403,55941,2630
,,,,,,,,5404,55860,2620
,,,,,,,,5405,57234,2677
,,,,,,,,5406,60136,2813
,,,,,,,,5407,62220,2940
,,,,,,,,5408,66681,3170
,,,,,,,,5409,71824,3419
,,,,,,,,5410,76354,3638
,,,,,,,,5411,81247,3895
,,,,,,,,5412,86036,4135
,,,,,,,,5413,90285,4353
,,,,,,,,5414,93140,4502
,,,,,,,,5415,95489,4634
,,,,,,,,5416,98243,4797
,,,,,,,,5417,100079,4918
,,,,,,,,5418,99372,4913
,,,,,,,,5419,93360,4592
,,,,,,,,5420,86548,4217
,,,,,,,,5421,81353,3941
,,,,,,,,5422,74786,3602
,,,,,,,,5423,67810,3251
,,,,,,,,5424,62432,2983
,,,,,,,,5425,58592,2782
,,,,,,,,5426,55900,2641
,,,,,,,,5427,54158,2547
,,,,,,,,5428,53915,2530
,,,,,,,,5429,55248,2586
,,,,,,,,5430,58234,2726
,,,,,,,,5431,60168,2845
,,,,,,,,5432,64850,3086
,,,,,,,,5433,69991,3334
,,,,,,,,5434,74987,3575
,,,,,,,,5435,80666,3869
,,,,,,,,5436,86683,4166
,,,,,,,,5437,91725,4422
,,,,,,,,5438,94935,4587
,,,,,,,,5439,97111,4709
,,,,,,,,5440,99589,4858
,,,,,,,,5441,101398,4977
,,,,,,,,5442,100251,4949
,,,,,,,,5443,94241,4627
,,,,,,,,5444,87155,4239
,,,,,,,,5445,81700,3951
,,,,,,,,5446,74986,3608
,,,,,,,,5447,67996,3256
,,,,,,,,5448,62508,2984
,,,,,,,,5449,58672,2785
,,,,,,,,5450,55841,2638
,,,,,,,,5451,54113,2545
,,,,,,,,5452,53784,2524
,,,,,,,,5453,55065,2578
,,,,,,,,5454,58232,2726
,,,,,,,,5455,60300,2851
,,,,,,,,5456,63934,3043
,,,,,,,,5457,68032,3243
,,,,,,,,5458,71875,3429
,,,,,,,,5459,76136,3655
,,,,,,,,5460,80770,3888
,,,,,,,,5461,84786,4093
,,,,,,,,5462,87419,4229
,,,,,,,,5463,90317,4383
,,,,,,,,5464,94107,4593
,,,,,,,,5465,96683,4746
,,,,,,,,5466,96663,4767
,,,,,,,,5467,90928,4459
,,,,,,,,5468,84301,4095
,,,,,,,,5469,79834,3856
,,,,,,,,5470,73942,3553
,,,,,,,,5471,67340,3222
,,,,,,,,5472,62291,2970
,,,,,,,,5473,58876,2792
,,,,,,,,5474,56670,2675
,,,,,,,,5475,55314,2599
,,,,,,,,5476,55068,2582
,,,,,,,,5477,56532,2644
,,,,,,,,5478,59806,2798
,,,,,,,,5479,61744,2918
,,,,,,,,5480,65686,3124
,,,,,,,,5481,69960,3331
,,,,,,,,5482,74065,3530
,,,,,,,,5483,78153,3748
,,,,,,,,5484,82033,3945
,,,,,,,,5485,85328,4117
,,,,,,,,5486,87253,4220
,,,,,,,,5487,89233,4330
,,,,,,,,5488,91821,4482
,,,,,,,,5489,93834,4608
,,,,,,,,5490,93774,4629
,,,,,,,,5491,88519,4344
,,,,,,,,5492,82385,4005
,,,,,,,,5493,78272,3783
,,,,,,,,5494,72555,3488
,,,,,,,,5495,66262,3171
,,,,,,,,5496,61510,2934
,,,,,,,,5497,57925,2747
,,,,,,,,5498,55357,2613
,,,,,,,,5499,53921,2533
,,,,,,,,5500,53736,2520
,,,,,,,,5501,55151,2580
,,,,,,,,5502,58303,2728
,,,,,,,,5503,60352,2852
,,,,,,,,5504,64544,3069
,,,,,,,,5505,69139,3291
,,,,,,,,5506,73354,3495
,,,,,,,,5507,77975,3738
,,,,,,,,5508,83024,3990
,,,,,,,,5509,87337,4209
,,,,,,,,5510,89683,4333
,,,,,,,,5511,91863,4453
,,,,,,,,5512,94338,4598
,,,,,,,,5513,95826,4700
,,,,,,,,5514,94669,4671
,,,,,,,,5515,88651,4350
,,,,,,,,5516,82277,4000
,,,,,,,,5517,77809,3762
,,,,,,,,5518,72347,3478
,,,,,,,,5519,66570,3186
,,,,,,,,5520,61823,2949
,,,,,,,,5521,59391,2840
,,,,,,,,5522,56045,2665
,,,,,,,,5523,54199,2571
,,,,,,,,5524,53104,2512
,,,,,,,,5525,52787,2489
,,,,,,,,5526,53524,2524
,,,,,,,,5527,53865,2560
,,,,,,,,5528,57197,2729
,,,,,,,,5529,62092,2976
,,,,,,,,5530,67523,3260
,,,,,,,,5531,72008,3503
,,,,,,,,5532,76085,3708
,,,,,,,,5533,79190,3875
,,,,,,,,5534,79465,3899
,,,,,,,,5535,78551,3863
,,,,,,,,5536,77302,3810
,,,,,,,,5537,76315,3771
,,,,,,,,5538,73060,3612
,,,,,,,,5539,72286,3567
,,,,,,,,5540,71836,3537
,,,,,,,,5541,69177,3390
,,,,,,,,5542,64847,3166
,,,,,,,,5543,60066,2917
,,,,,,,,5544,55471,2677
,,,,,,,,5545,51784,2478
,,,,,,,,5546,48888,2322
,,,,,,,,5547,47571,2255
,,,,,,,,5548,46905,2217
,,,,,,,,5549,46541,2193
,,,,,,,,5550,47021,2217
,,,,,,,,5551,47218,2240
,,,,,,,,5552,49814,2374
,,,,,,,,5553,53712,2571
,,,,,,,,5554,58027,2798
,,,,,,,,5555,62222,3022
,,,,,,,,5556,66897,3255
,,,,,,,,5557,71812,3509
,,,,,,,,5558,75666,3700
,,,,,,,,5559,78615,3847
,,,,,,,,5560,80784,3958
,,,,,,,,5561,82035,4027
,,,,,,,,5562,79536,3906
,,,,,,,,5563,78287,3845
,,,,,,,,5564,77465,3798
,,,,,,,,5565,73717,3598
,,,,,,,,5566,67715,3296
,,,,,,,,5567,61077,2958
,,,,,,,,5568,55457,2667
,,,,,,,,5569,49611,2348
,,,,,,,,5570,47507,2235
,,,,,,,,5571,46485,2180
,,,,,,,,5572,46755,2188
,,,,,,,,5573,48403,2261
,,,,,,,,5574,51960,2429
,,,,,,,,5575,54041,2551
,,,,,,,,5576,58217,2767
,,,,,,,,5577,62616,2977
,,,,,,,,5578,66941,3184
,,,,,,,,5579,71572,3423
,,,,,,,,5580,76482,3667
,,,,,,,,5581,80945,3891
,,,,,,,,5582,84004,4046
,,,,,,,,5583,86671,4187
,,,,,,,,5584,89672,4354
,,,,,,,,5585,91655,4476
,,,,,,,,5586,91085,4471
,,,,,,,,5587,84897,4145
,,,,,,,,5588,78411,3793
,,,,,,,,5589,73338,3530
,,,,,,,,5590,66689,3197
,,,,,,,,5591,60070,2866
,,,,,,,,5592,55148,2621
,,,,,,,,5593,51864,2447
,,,,,,,,5594,49637,2331
,,,,,,,,5595,48138,2252
,,,,,,,,5596,48297,2255
,,,,,,,,5597,49873,2324
,,,,,,,,5598,53309,2487
,,,,,,,,5599,55249,2603
,,,,,,,,5600,58072,2754
,,,,,,,,5601,61173,2903
,,,,,,,,5602,64174,3044
,,,,,,,,5603,67478,3218
,,,,,,,,5604,70982,3394
,,,,,,,,5605,74000,3548
,,,,,,,,5606,75603,3630
,,,,,,,,5607,76880,3702
,,,,,,,,5608,79028,3825
,,,,,,,,5609,80712,3927
,,,,,,,,5610,80551,3940
,,,,,,,,5611,75742,3687
,,,,,,,,5612,71193,3433
,,,,,,,,5613,67431,3235
,,,,,,,,5614,62105,2966
,,,,,,,,5615,56281,2675
,,,,,,,,5616,52053,2465
,,,,,,,,5617,49126,2315
,,,,,,,,5618,47324,2219
,,,,,,,,5619,46288,2163
,,,,,,,,5620,46523,2169
,,,,,,,,5621,48420,2254
,,,,,,,,5622,52052,2426
,,,,,,,,5623,54077,2545
,,,,,,,,5624,57105,2707
,,,,,,,,5625,60778,2884
,,,,,,,,5626,64675,3070
,,,,,,,,5627,69087,3296
,,,,,,,,5628,73499,3516
,,,,,,,,5629,77826,3733
,,,,,,,,5630,80815,3884
,,,,,,,,5631,83510,4025
,,,,,,,,5632,86631,4198
,,,,,,,,5633,88414,4308
,,,,,,,,5634,87999,4310
,,,,,,,,5635,81990,3995
,,,,,,,,5636,76218,3681
,,,,,,,,5637,71539,3437
,,,,,,,,5638,65175,3117
,,,,,,,,5639,58804,2799
,,,,,,,,5640,54153,2566
,,,,,,,,5641,51066,2408
,,,,,,,,5642,49051,2304
,,,,,,,,5643,47777,2236
,,,,,,,,5644,48014,2242
,,,,,,,,5645,49874,2325
,,,,,,,,5646,53589,2502
,,,,,,,,5647,55429,2613
,,,,,,,,5648,58992,2799
,,,,,,,,5649,63440,3013
,,,,,,,,5650,67334,3199
,,,,,,,,5651,71472,3414
,,,,,,,,5652,75992,3639
,,,,,,,,5653,80355,3858
,,,,,,,,5654,83100,3996
,,,,,,,,5655,85458,4122
,,,,,,,,5656,88290,4281
,,,,,,,,5657,89929,4385
,,,,,,,,5658,89224,4373
,,,,,,,,5659,83393,4067
,,,,,,,,5660,77712,3754
,,,,,,,,5661,73184,3520
,,,,,,,,5662,67424,3229
,,,,,,,,5663,61287,2922
,,,,,,,,5664,56618,2690
,,,,,,,,5665,53488,2526
,,,,,,,,5666,51116,2403
,,,,,,,,5667,49677,2327
,,,,,,,,5668,49675,2323
,,,,,,,,5669,51468,2403
,,,,,,,,5670,55053,2572
,,,,,,,,5671,57127,2697
,,,,,,,,5672,60598,2880
,,,,,,,,5673,64136,3053
,,,,,,,,5674,67889,3233
,,,,,,,,5675,72181,3455
,,,,,,,,5676,76745,3682
,,,,,,,,5677,80456,3871
,,,,,,,,5678,82686,3986
,,,,,,,,5679,84909,4105
,,,,,,,,5680,87864,4271
,,,,,,,,5681,89836,4391
,,,,,,,,5682,88737,4360
,,,,,,,,5683,82881,4051
,,,,,,,,5684,77524,3754
,,,,,,,,5685,73360,3535
,,,,,,,,5686,68460,3282
,,,,,,,,5687,63020,3008
,,,,,,,,5688,58516,2784
,,,,,,,,5689,56721,2706
,,,,,,,,5690,53878,2555
,,,,,,,,5691,52384,2480
,,,,,,,,5692,51640,2439
,,,,,,,,5693,51819,2440
,,,,,,,,5694,53024,2497
,,,,,,,,5695,53714,2550
,,,,,,,,5696,56801,2708
,,,,,,,,5697,61437,2945
,,,,,,,,5698,67117,3241
,,,,,,,,5699,71918,3498
,,,,,,,,5700,76339,3720
,,,,,,,,5701,80151,3923
,,,,,,,,5702,82023,4026
,,,,,,,,5703,83216,4095
,,,,,,,,5704,83384,4112
,,,,,,,,5705,83009,4105
,,,,,,,,5706,79957,3958
,,,,,,,,5707,78813,3894
,,,,,,,,5708,79094,3897
,,,,,,,,5709,75841,3718
,,,,,,,,5710,71152,3475
,,,,,,,,5711,65914,3203
,,,,,,,,5712,60556,2923
,,,,,,,,5713,56356,2696
,,,,,,,,5714,53084,2520
,,,,,,,,5715,51553,2444
,,,,,,,,5716,50443,2384
,,,,,,,,5717,50091,2360
,,,,,,,,5718,50673,2387
,,,,,,,,5719,50755,2407
,,,,,,,,5720,54068,2575
,,,,,,,,5721,59234,2834
,,,,,,,,5722,65147,3143
,,,,,,,,5723,70578,3430
,,,,,,,,5724,75129,3659
,,,,,,,,5725,78854,3857
,,,,,,,,5726,80465,3948
,,,,,,,,5727,81675,4018
,,,,,,,,5728,82539,4068
,,,,,,,,5729,82812,4093
,,,,,,,,5730,79944,3955
,,,,,,,,5731,79281,3918
,,,,,,,,5732,79729,3929
,,,,,,,,5733,75712,3713
,,,,,,,,5734,69351,3390
,,,,,,,,5735,62779,3055
,,,,,,,,5736,57091,2759
,,,,,,,,5737,51498,2444
,,,,,,,,5738,49329,2326
,,,,,,,,5739,48206,2265
,,,,,,,,5740,48532,2275
,,,,,,,,5741,50810,2376
,,,,,,,,5742,55833,2612
,,,,,,,,5743,57573,2721
,,,,,,,,5744,60869,2896
,,,,,,,,5745,65372,3114
,,,,,,,,5746,69594,3317
,,,,,,,,5747,74386,3565
,,,,,,,,5748,79436,3816
,,,,,,,,5749,83985,4046
,,,,,,,,5750,86813,4191
,,,,,,,,5751,89228,4320
,,,,,,,,5752,92613,4507
,,,,,,,,5753,94899,4643
,,,,,,,,5754,94594,4651
,,,,,,,,5755,88754,4340
,,,,,,,,5756,82848,4012
,,,,,,,,5757,77199,3719
,,,,,,,,5758,70006,3358
,,,,,,,,5759,63022,3010
,,,,,,,,5760,57879,2754
,,,,,,,,5761,54345,2573
,,,,,,,,5762,52232,2461
,,,,,,,,5763,50896,2389
,,,,,,,,5764,51022,2390
,,,,,,,,5765,53128,2483
,,,,,,,,5766,57879,2706
,,,,,,,,5767,59671,2819
,,,,,,,,5768,62758,2984
,,,,,,,,5769,66834,3182
,,,,,,,,5770,71103,3388
,,,,,,,,5771,76027,3644
,,,,,,,,5772,80827,3884
,,,,,,,,5773,84816,4087
,,,,,,,,5774,87107,4207
,,,,,,,,5775,89027,4314
,,,,,,,,5776,91701,4468
,,,,,,,,5777,93497,4581
,,,,,,,,5778,92951,4579
,,,,,,,,5779,87636,4292
,,,,,,,,5780,82107,3982
,,,,,,,,5781,76880,3709
,,,,,,,,5782,70128,3367
,,,,,,,,5783,63151,3020
,,,,,,,,5784,58029,2765
,,,,,,,,5785,54406,2578
,,,,,,,,5786,52135,2458
,,,,,,,,5787,50630,2377
,,,,,,,,5788,50663,2373
,,,,,,,,5789,52508,2454
,,,,,,,,5790,56991,2664
,,,,,,,,5791,58487,2761
,,,,,,,,5792,61507,2924
,,,,,,,,5793,65468,3117
,,,,,,,,5794,69577,3314
,,,,,,,,5795,73896,3542
,,,,,,,,5796,78651,3779
,,,,,,,,5797,82869,3994
,,,,,,,,5798,85481,4129
,,,,,,,,5799,88014,4266
,,,,,,,,5800,91381,4455
,,,,,,,,5801,93190,4571
,,,,,,,,5802,92470,4562
,,,,,,,,5803,87027,4271
,,,,,,,,5804,81356,3955
,,,,,,,,5805,75842,3666
,,,,,,,,5806,68970,3317
,,,,,,,,5807,62180,2976
,,,,,,,,5808,57026,2720
,,,,,,,,5809,53376,2531
,,,,,,,,5810,51109,2411
,,,,,,,,5811,49694,2335
,,,,,,,,5812,49804,2334
,,,,,,,,5813,51741,2419
,,,,,,,,5814,56196,2626
,,,,,,,,5815,57863,2731
,,,,,,,,5816,61195,2909
,,,,,,,,5817,65718,3127
,,,,,,,,5818,70378,3352
,,,,,,,,5819,75069,3597
,,,,,,,,5820,80068,3846
,,,,,,,,5821,84522,4073
,,,,,,,,5822,87294,4217
,,,,,,,,5823,89851,4357
,,,,,,,,5824,93107,4542
,,,,,,,,5825,95274,4675
,,,,,,,,5826,94715,4675
,,,,,,,,5827,89299,4384
,,,,,,,,5828,83508,4060
,,,,,,,,5829,78013,3772
,,,,,,,,5830,71406,3435
,,,,,,,,5831,65011,3112
,,,,,,,,5832,59932,2858
,,,,,,,,5833,56495,2679
,,,,,,,,5834,54383,2566
,,,,,,,,5835,52987,2489
,,,,,,,,5836,53148,2492
,,,,,,,,5837,55136,2578
,,,,,,,,5838,59687,2791
,,,,,,,,5839,61606,2909
,,,,,,,,5840,64435,3063
,,,,,,,,5841,68207,3246
,,,,,,,,5842,71719,3417
,,,,,,,,5843,75502,3620
,,,,,,,,5844,80236,3857
,,,,,,,,5845,84968,4096
,,,,,,,,5846,88100,4257
,,,,,,,,5847,90629,4396
,,,,,,,,5848,93426,4557
,,,,,,,,5849,94933,4659
,,,,,,,,5850,93483,4615
,,,,,,,,5851,87373,4290
,,,,,,,,5852,81175,3950
,,,,,,,,5853,76223,3689
,,,,,,,,5854,70998,3416
,,,,,,,,5855,65822,3152
,,,,,,,,5856,61311,2926
,,,,,,,,5857,59295,2840
,,,,,,,,5858,56185,2676
,,,,,,,,5859,54554,2593
,,,,,,,,5860,53540,2538
,,,,,,,,5861,53215,2513
,,,,,,,,5862,53957,2547
,,,,,,,,5863,54133,2571
,,,,,,,,5864,57570,2751
,,,,,,,,5865,63400,3047
,,,,,,,,5866,69912,3377
,,,,,,,,5867,75367,3669
,,,,,,,,5868,79724,3886
,,,,,,,,5869,82431,4033
,,,,,,,,5870,83579,4104
,,,,,,,,5871,84155,4143
,,,,,,,,5872,84425,4166
,,,,,,,,5873,84489,4183
,,,,,,,,5874,81976,4061
,,,,,,,,5875,80574,3982
,,,,,,,,5876,80042,3943
,,,,,,,,5877,76074,3731
,,,,,,,,5878,71113,3475
,,,,,,,,5879,65933,3207
,,,,,,,,5880,60882,2945
,,,,,,,,5881,56710,2722
,,,,,,,,5882,53572,2552
,,,,,,,,5883,51915,2468
,,,,,,,,5884,50899,2414
,,,,,,,,5885,50388,2382
,,,,,,,,5886,50763,2399
,,,,,,,,5887,50828,2413
,,,,,,,,5888,54567,2606
,,,,,,,,5889,60318,2897
,,,,,,,,5890,66731,3221
,,,,,,,,5891,72547,3529
,,,,,,,,5892,78330,3814
,,,,,,,,5893,83462,4078
,,,,,,,,5894,86548,4242
,,,,,,,,5895,88480,4347
,,,,,,,,5896,89656,4415
,,,,,,,,5897,90082,4452
,,,,,,,,5898,87158,4316
,,,,,,,,5899,85267,4218
,,,,,,,,5900,84022,4143
,,,,,,,,5901,79729,3913
,,,,,,,,5902,74156,3625
,,,,,,,,5903,68421,3330
,,,,,,,,5904,62789,3037
,,,,,,,,5905,56759,2698
,,,,,,,,5906,53897,2547
,,,,,,,,5907,52151,2454
,,,,,,,,5908,51412,2413
,,,,,,,,5909,51540,2414
,,,,,,,,5910,52625,2467
,,,,,,,,5911,52936,2506
,,,,,,,,5912,57271,2725
,,,,,,,,5913,63517,3020
,,,,,,,,5914,69233,3291
,,,,,,,,5915,74791,3574
,,,,,,,,5916,80425,3853
,,,,,,,,5917,84900,4081
,,,,,,,,5918,87816,4232
,,,,,,,,5919,90400,4373
,,,,,,,,5920,93452,4549
,,,,,,,,5921,95880,4696
,,,,,,,,5922,95465,4703
,,,,,,,,5923,90020,4414
,,,,,,,,5924,84492,4107
,,,,,,,,5925,78757,3809
,,,,,,,,5926,71929,3463
,,,,,,,,5927,65033,3117
,,,,,,,,5928,59823,2856
,,,,,,,,5929,56394,2677
,,,,,,,,5930,54084,2556
,,,,,,,,5931,52749,2483
,,,,,,,,5932,52865,2482
,,,,,,,,5933,54843,2568
,,,,,,,,5934,59423,2783
,,,,,,,,5935,61256,2900
,,,,,,,,5936,64591,3077
,,,,,,,,5937,69113,3291
,,,,,,,,5938,73595,3506
,,,,,,,,5939,78596,3764
,,,,,,,,5940,84322,4048
,,,,,,,,5941,89630,4316
,,,,,,,,5942,92825,4482
,,,,,,,,5943,95229,4616
,,,,,,,,5944,97801,4769
,,,,,,,,5945,99684,4890
,,,,,,,,5946,99149,4891
,,,,,,,,5947,93314,4579
,,,,,,,,5948,87284,4247
,,,,,,,,5949,81112,3926
,,,,,,,,5950,73832,3554
,,,,,,,,5951,66692,3195
,,,,,,,,5952,61340,2927
,,,,,,,,5953,57764,2743
,,,,,,,,5954,55242,2611
,,,,,,,,5955,53572,2522
,,,,,,,,5956,53494,2511
,,,,,,,,5957,55434,2595
,,,,,,,,5958,59857,2803
,,,,,,,,5959,61301,2901
,,,,,,,,5960,64469,3070
,,,,,,,,5961,68766,3276
,,,,,,,,5962,73236,3489
,,,,,,,,5963,78165,3744
,,,,,,,,5964,83851,4027
,,,,,,,,5965,89225,4298
,,,,,,,,5966,92676,4476
,,,,,,,,5967,95199,4615
,,,,,,,,5968,97949,4777
,,,,,,,,5969,99869,4900
,,,,,,,,5970,99495,4910
,,,,,,,,5971,93514,4591
,,,,,,,,5972,87182,4245
,,,,,,,,5973,81014,3926
,,,,,,,,5974,73860,3558
,,,,,,,,5975,66685,3198
,,,,,,,,5976,61045,2915
,,,,,,,,5977,57245,2718
,,,,,,,,5978,54697,2586
,,,,,,,,5979,53204,2505
,,,,,,,,5980,53058,2491
,,,,,,,,5981,54844,2568
,,,,,,,,5982,59330,2779
,,,,,,,,5983,60923,2885
,,,,,,,,5984,64124,3055
,,,,,,,,5985,68652,3271
,,,,,,,,5986,73198,3488
,,,,,,,,5987,78207,3746
,,,,,,,,5988,83860,4027
,,,,,,,,5989,89134,4293
,,,,,,,,5990,92572,4470
,,,,,,,,5991,95016,4605
,,,,,,,,5992,97806,4768
,,,,,,,,5993,99834,4894
